Id,Label,PersonID,AuthorFullName,AuthorName,Orcid,OpenAlexAuthorID,AuthorID,ResearcherID,Email
ORCID:0000-0001-8603-8066,"JORIS, KNOBEN",ORCID:0000-0001-8603-8066,"JORIS, KNOBEN",JORIS K,https://orcid.org/0000-0001-8603-8066,https://openalex.org/A5002596728,ORCID:0000-0001-8603-8066,,
ORCID:0000-0001-8623-549X,"NICK, HUGHES",ORCID:0000-0001-8623-549X,"NICK, HUGHES",NICK H,https://orcid.org/0000-0001-8623-549X,https://openalex.org/A5013910587,ORCID:0000-0001-8623-549X,,
ORCID:0000-0001-8624-6930,"JAANA, SEIKKULA‐LEINO",ORCID:0000-0001-8624-6930,"JAANA, SEIKKULA‐LEINO",JAANA S,https://orcid.org/0000-0001-8624-6930,https://openalex.org/A5037397496,ORCID:0000-0001-8624-6930,,
ORCID:0000-0001-8633-544X,"ADRIAN, HAUSER",ORCID:0000-0001-8633-544X,"ADRIAN, HAUSER",ADRIAN H,https://orcid.org/0000-0001-8633-544X,https://openalex.org/A5057909895,ORCID:0000-0001-8633-544X,,
ORCID:0000-0001-8634-6659,DONALD P. MORGAN,ORCID:0000-0001-8634-6659,DONALD P. MORGAN,MORGAN D.P.,https://orcid.org/0000-0001-8634-6659,,ORCID:0000-0001-8634-6659,,
ORCID:0000-0001-8635-3859,"ANDREW, BURKE",ORCID:0000-0001-8635-3859,"ANDREW, BURKE",ANDREW B,https://orcid.org/0000-0001-8635-3859,https://openalex.org/A5064249954,OA:A5064249954,,
ORCID:0000-0001-8636-9922,"JOSEF, BRUDERL",ORCID:0000-0001-8636-9922,"JOSEF, BRUDERL",JOSEF B,https://orcid.org/0000-0001-8636-9922,https://openalex.org/A5080693247,ORCID:0000-0001-8636-9922,,
ORCID:0000-0001-8640-5049,LI‐CHEN CHENG,ORCID:0000-0001-8640-5049,LI‐CHEN CHENG,CHENG L.,https://orcid.org/0000-0001-8640-5049,,ORCID:0000-0001-8640-5049,,
ORCID:0000-0001-8640-7407,"MICHAEL, ELMES",ORCID:0000-0001-8640-7407,"MICHAEL, ELMES",MICHAEL E,https://orcid.org/0000-0001-8640-7407,https://openalex.org/A5006080398,ORCID:0000-0001-8640-7407,,
ORCID:0000-0001-8641-6119,AMIR MASOUD RAHMANI,ORCID:0000-0001-8641-6119,AMIR MASOUD RAHMANI,RAHMANI A.M.,https://orcid.org/0000-0001-8641-6119,,ORCID:0000-0001-8641-6119,,
ORCID:0000-0001-8642-1938,"JULIA, M. KENSBOCK",ORCID:0000-0001-8642-1938,"JULIA, M. KENSBOCK",JULIA MK,https://orcid.org/0000-0001-8642-1938,https://openalex.org/A5011885386,ORCID:0000-0001-8642-1938,,
ORCID:0000-0001-8642-9980,"MATTHEW, J. ROBSON",ORCID:0000-0001-8642-9980,"MATTHEW, J. ROBSON",MATTHEW JR,https://orcid.org/0000-0001-8642-9980,https://openalex.org/A5000857487,ORCID:0000-0001-8642-9980,,
ORCID:0000-0001-8644-2915,BRAJESH DUBEY,ORCID:0000-0001-8644-2915,BRAJESH DUBEY,DUBEY B.,https://orcid.org/0000-0001-8644-2915,,ORCID:0000-0001-8644-2915,,
ORCID:0000-0001-8648-6002,"BARIS, ISTIPLILER",ORCID:0000-0001-8648-6002,"BARIS, ISTIPLILER",BARIS I,https://orcid.org/0000-0001-8648-6002,https://openalex.org/A5069502089,ORCID:0000-0001-8648-6002,,
ORCID:0000-0001-8656-6387,"JI‐HERN, KIM",ORCID:0000-0001-8656-6387,"JI‐HERN, KIM",JI‐HERN K,https://orcid.org/0000-0001-8656-6387,https://openalex.org/A5040551712,ORCID:0000-0001-8656-6387,,
ORCID:0000-0001-8657-8134,"MIRZA, MOHAMMAD DIDARUL ALAM",ORCID:0000-0001-8657-8134,"MIRZA, MOHAMMAD DIDARUL ALAM",MIRZA MDA,https://orcid.org/0000-0001-8657-8134,https://openalex.org/A5050325883,ORCID:0000-0001-8657-8134,,
ORCID:0000-0001-8658-7102,"PENGFEI, WANG",ORCID:0000-0001-8658-7102,"PENGFEI, WANG",PENGFEI W,https://orcid.org/0000-0001-8658-7102,https://openalex.org/A5100399541,ORCID:0000-0001-8658-7102,,
ORCID:0000-0001-8659-963X,"SCOTT, FOSTER",ORCID:0000-0001-8659-963X,"SCOTT, FOSTER",SCOTT F,https://orcid.org/0000-0001-8659-963X,https://openalex.org/A5058285271,ORCID:0000-0001-8659-963X,,
ORCID:0000-0001-8665-6593,"JANA, SUKLAN",ORCID:0000-0001-8665-6593,"JANA, SUKLAN",JANA S,https://orcid.org/0000-0001-8665-6593,https://openalex.org/A5003020293,ORCID:0000-0001-8665-6593,,
ORCID:0000-0001-8665-7211,"AKBAR, ZAHEER",ORCID:0000-0001-8665-7211,"AKBAR, ZAHEER",AKBAR Z,https://orcid.org/0000-0001-8665-7211,https://openalex.org/A5067706771,ORCID:0000-0001-8665-7211,,
ORCID:0000-0001-8667-8872,"BETINA, SZKUDLAREK",ORCID:0000-0001-8667-8872,"BETINA, SZKUDLAREK",BETINA S,https://orcid.org/0000-0001-8667-8872,https://openalex.org/A5023867393,ORCID:0000-0001-8667-8872,,
ORCID:0000-0001-8670-9720,"FEVZI, OKUMUS",ORCID:0000-0001-8670-9720,"FEVZI, OKUMUS",FEVZI O,https://orcid.org/0000-0001-8670-9720,https://openalex.org/A5049773475,ORCID:0000-0001-8670-9720,,
ORCID:0000-0001-8672-0049,"APOSTOLOS, GIOVANIS",ORCID:0000-0001-8672-0049,"APOSTOLOS, GIOVANIS",APOSTOLOS G,https://orcid.org/0000-0001-8672-0049,https://openalex.org/A5006135193,ORCID:0000-0001-8672-0049,,
ORCID:0000-0001-8673-511X,"STEFAN, KUHLMANN",ORCID:0000-0001-8673-511X,"STEFAN, KUHLMANN",STEFAN K,https://orcid.org/0000-0001-8673-511X,https://openalex.org/A5000296426,ORCID:0000-0001-8673-511X,,
ORCID:0000-0001-8674-6628,"PAULA, JARZABKOWSKI",ORCID:0000-0001-8674-6628,"PAULA, JARZABKOWSKI",PAULA J,https://orcid.org/0000-0001-8674-6628,https://openalex.org/A5086828632,ORCID:0000-0001-8674-6628,,
ORCID:0000-0001-8675-090X,"KHALID, HAFEEZ",ORCID:0000-0001-8675-090X,"KHALID, HAFEEZ",KHALID H,https://orcid.org/0000-0001-8675-090X,https://openalex.org/A5020095111,ORCID:0000-0001-8675-090X,,
ORCID:0000-0001-8676-6776,WEI LIU,ORCID:0000-0001-8676-6776,WEI LIU,LIU W.,https://orcid.org/0000-0001-8676-6776,,ORCID:0000-0001-8676-6776,,
ORCID:0000-0001-8679-5024,ELMARIE VENTER,ORCID:0000-0001-8679-5024,ELMARIE VENTER,VENTER E.,https://orcid.org/0000-0001-8679-5024,,ORCID:0000-0001-8679-5024,,
ORCID:0000-0001-8681-2728,"GEORGE, W. HAYNES",ORCID:0000-0001-8681-2728,"GEORGE, W. HAYNES",GEORGE WH,https://orcid.org/0000-0001-8681-2728,https://openalex.org/A5029803457,ORCID:0000-0001-8681-2728,,
ORCID:0000-0001-8685-2527,"SHAKER, AL-QUDAH",ORCID:0000-0001-8685-2527,"SHAKER, AL-QUDAH",SHAKER A,https://orcid.org/0000-0001-8685-2527,https://openalex.org/A5066899102,ORCID:0000-0001-8685-2527,,
ORCID:0000-0001-8687-5518,"SALLY, SAMBROOK",ORCID:0000-0001-8687-5518,"SALLY, SAMBROOK",SALLY S,https://orcid.org/0000-0001-8687-5518,https://openalex.org/A5036858099,ORCID:0000-0001-8687-5518,,
ORCID:0000-0001-8689-5287,"NEIL, THOMPSON",ORCID:0000-0001-8689-5287,"NEIL, THOMPSON",NEIL T,https://orcid.org/0000-0001-8689-5287,https://openalex.org/A5086641864,OA:A5086641864,,
ORCID:0000-0001-8690-2360,"BIRGITTA, SANDBERG",ORCID:0000-0001-8690-2360,"BIRGITTA, SANDBERG",BIRGITTA S,https://orcid.org/0000-0001-8690-2360,https://openalex.org/A5027049457,ORCID:0000-0001-8690-2360,,
ORCID:0000-0001-8695-1007,TABEREZ AHMED NEYAZI,ORCID:0000-0001-8695-1007,TABEREZ AHMED NEYAZI,NEYAZI T.A.,https://orcid.org/0000-0001-8695-1007,,ORCID:0000-0001-8695-1007,,
ORCID:0000-0001-8705-3508,"SIMONE, REGINA DIDONET",ORCID:0000-0001-8705-3508,"SIMONE, REGINA DIDONET",SIMONE RD,https://orcid.org/0000-0001-8705-3508,https://openalex.org/A5085351734,ORCID:0000-0001-8705-3508,,
ORCID:0000-0001-8705-4164,ZHAO CAI,ORCID:0000-0001-8705-4164,ZHAO CAI,CAI Z.,https://orcid.org/0000-0001-8705-4164,,ORCID:0000-0001-8705-4164,,
ORCID:0000-0001-8707-0498,"M., MAHDI MOEINI GHARAGOZLOO",ORCID:0000-0001-8707-0498,"M., MAHDI MOEINI GHARAGOZLOO",M. MMG,https://orcid.org/0000-0001-8707-0498,https://openalex.org/A5051128415,ORCID:0000-0001-8707-0498,,
ORCID:0000-0001-8707-2848,"MARIA, BOURA",ORCID:0000-0001-8707-2848,"MARIA, BOURA",MARIA B,https://orcid.org/0000-0001-8707-2848,https://openalex.org/A5000143606,ORCID:0000-0001-8707-2848,,
ORCID:0000-0001-8709-4684,"MATS, ALVESSON",ORCID:0000-0001-8709-4684,"MATS, ALVESSON",MATS A,https://orcid.org/0000-0001-8709-4684,https://openalex.org/A5030029379,ORCID:0000-0001-8709-4684,,
ORCID:0000-0001-8710-0976,CHRISTIAN BARRERE,ORCID:0000-0001-8710-0976,CHRISTIAN BARRERE,BARRÈRE C.,https://orcid.org/0000-0001-8710-0976,,ORCID:0000-0001-8710-0976,,
ORCID:0000-0001-8714-1401,MARIA GABRIELA MONTESDEOCA CALDERON,ORCID:0000-0001-8714-1401,MARIA GABRIELA MONTESDEOCA CALDERON,CALDERÓN M.G.M.,https://orcid.org/0000-0001-8714-1401,,ORCID:0000-0001-8714-1401,,
ORCID:0000-0001-8717-7244,"GIOVANNI, SATTA",ORCID:0000-0001-8717-7244,"GIOVANNI, SATTA",GIOVANNI S,https://orcid.org/0000-0001-8717-7244,https://openalex.org/A5077839758,ORCID:0000-0001-8717-7244,,
ORCID:0000-0001-8720-2665,"YONGGE, NIU",ORCID:0000-0001-8720-2665,"YONGGE, NIU",YONGGE N,https://orcid.org/0000-0001-8720-2665,https://openalex.org/A5102166168,ORCID:0000-0001-8720-2665,,
ORCID:0000-0001-8721-659X,"MEG, PARSONS",ORCID:0000-0001-8721-659X,"MEG, PARSONS",MEG P,https://orcid.org/0000-0001-8721-659X,https://openalex.org/A5015342086,ORCID:0000-0001-8721-659X,,
ORCID:0000-0001-8722-176X,"DAYONG, ZHANG",ORCID:0000-0001-8722-176X,"DAYONG, ZHANG",DAYONG Z,https://orcid.org/0000-0001-8722-176X,https://openalex.org/A5050809806,ORCID:0000-0001-8722-176X,,
ORCID:0000-0001-8722-3028,"UMESH, BAMEL",ORCID:0000-0001-8722-3028,"UMESH, BAMEL",UMESH B,https://orcid.org/0000-0001-8722-3028,https://openalex.org/A5022305920,ORCID:0000-0001-8722-3028,,
ORCID:0000-0001-8722-803X,"WENBO, JIANG",ORCID:0000-0001-8722-803X,"WENBO, JIANG",WENBO J,https://orcid.org/0000-0001-8722-803X,https://openalex.org/A5062181488,ORCID:0000-0001-8722-803X,,
ORCID:0000-0001-8724-7345,"SCOTT, E. SEIBERT",ORCID:0000-0001-8724-7345,"SCOTT, E. SEIBERT",SCOTT ES,https://orcid.org/0000-0001-8724-7345,https://openalex.org/A5020276982,ORCID:0000-0001-8724-7345,,
ORCID:0000-0001-8732-0522,"STEVEN, A. TOMS",ORCID:0000-0001-8732-0522,"STEVEN, A. TOMS",STEVEN AT,https://orcid.org/0000-0001-8732-0522,https://openalex.org/A5003857089,ORCID:0000-0001-8732-0522,,
ORCID:0000-0001-8732-5024,"MUHAMMAD, UMAIR JAVAID",ORCID:0000-0001-8732-5024,"MUHAMMAD, UMAIR JAVAID",MUHAMMAD UJ,https://orcid.org/0000-0001-8732-5024,https://openalex.org/A5087292151,ORCID:0000-0001-8732-5024,,
ORCID:0000-0001-8733-9530,"CHRISTOPHER, L. TUCCI",ORCID:0000-0001-8733-9530,"CHRISTOPHER, L. TUCCI",CHRISTOPHER LT,https://orcid.org/0000-0001-8733-9530,https://openalex.org/A5044607993,ORCID:0000-0001-8733-9530,,
ORCID:0000-0001-8734-9915,"OZGUR, OZDEMIR",ORCID:0000-0001-8734-9915,"OZGUR, OZDEMIR",OZGUR O,https://orcid.org/0000-0001-8734-9915,https://openalex.org/A5057113231,ORCID:0000-0001-8734-9915,,
ORCID:0000-0001-8738-9669,"GERARD, A. ATHAIDE",ORCID:0000-0001-8738-9669,"GERARD, A. ATHAIDE",GERARD AA,https://orcid.org/0000-0001-8738-9669,https://openalex.org/A5011168215,ORCID:0000-0001-8738-9669,,
ORCID:0000-0001-8741-9952,"MUHAMMAD, IBRAHIM ABDULLAH",ORCID:0000-0001-8741-9952,"MUHAMMAD, IBRAHIM ABDULLAH",MUHAMMAD IA,https://orcid.org/0000-0001-8741-9952,https://openalex.org/A5022703559,ORCID:0000-0001-8741-9952,,MIABDULLAH@CUILAHORE.EDU.PK
ORCID:0000-0001-8745-7975,"AZEEM, AHMAD KHAN",ORCID:0000-0001-8745-7975,"AZEEM, AHMAD KHAN",AZEEM AK,https://orcid.org/0000-0001-8745-7975,https://openalex.org/A5005032649,ORCID:0000-0001-8745-7975,,
ORCID:0000-0001-8746-6572,"IVAN, DE NONI",ORCID:0000-0001-8746-6572,"IVAN, DE NONI",IVAN DN,https://orcid.org/0000-0001-8746-6572,https://openalex.org/A5079457190,ORCID:0000-0001-8746-6572,,
ORCID:0000-0001-8752-690X,"H., ALICE LI",ORCID:0000-0001-8752-690X,"H., ALICE LI",H. AL,https://orcid.org/0000-0001-8752-690X,https://openalex.org/A5061934668,ORCID:0000-0001-8752-690X,,
ORCID:0000-0001-8753-2680,"JEFFREY, A. ALLEN",ORCID:0000-0001-8753-2680,"JEFFREY, A. ALLEN",JEFFREY AA,https://orcid.org/0000-0001-8753-2680,https://openalex.org/A5085771706,ORCID:0000-0001-8753-2680,,
ORCID:0000-0001-8756-3241,"FABIAN, MUNIESA",ORCID:0000-0001-8756-3241,"FABIAN, MUNIESA",FABIAN M,https://orcid.org/0000-0001-8756-3241,https://openalex.org/A5078805897,OA:A5078805897,,
ORCID:0000-0001-8756-9168,"MATTHEW, DANIELSON",ORCID:0000-0001-8756-9168,"MATTHEW, DANIELSON",MATTHEW D,https://orcid.org/0000-0001-8756-9168,https://openalex.org/A5059195229,ORCID:0000-0001-8756-9168,,
ORCID:0000-0001-8757-7547,"GARY, PACKHAM",ORCID:0000-0001-8757-7547,"GARY, PACKHAM",GARY P,https://orcid.org/0000-0001-8757-7547,https://openalex.org/A5021737199,ORCID:0000-0001-8757-7547,,
ORCID:0000-0001-8761-3093,NAEEM GUL GILAL,ORCID:0000-0001-8761-3093,NAEEM GUL GILAL,GILAL N.G.,https://orcid.org/0000-0001-8761-3093,,ORCID:0000-0001-8761-3093,,
ORCID:0000-0001-8764-6805,"ARIF, HUSSAIN",ORCID:0000-0001-8764-6805,"ARIF, HUSSAIN",ARIF H,https://orcid.org/0000-0001-8764-6805,https://openalex.org/A5070719054,ORCID:0000-0001-8764-6805,,
ORCID:0000-0001-8765-2076,"QING, CHANG",ORCID:0000-0001-8765-2076,"QING, CHANG",QING C,https://orcid.org/0000-0001-8765-2076,https://openalex.org/A5101830235,ORCID:0000-0001-8765-2076,,
ORCID:0000-0001-8766-4990,"MATTIAS, NORDQVIST",ORCID:0000-0001-8766-4990,"MATTIAS, NORDQVIST",MATTIAS N,https://orcid.org/0000-0001-8766-4990,https://openalex.org/A5052637976,ORCID:0000-0001-8766-4990,,
ORCID:0000-0001-8770-2563,"NOEL, SCOTT",ORCID:0000-0001-8770-2563,"NOEL, SCOTT",NOEL S,https://orcid.org/0000-0001-8770-2563,https://openalex.org/A5044784683,ORCID:0000-0001-8770-2563,,
ORCID:0000-0001-8770-9570,XIAODONG DENG,ORCID:0000-0001-8770-9570,XIAODONG DENG,DENG X.,https://orcid.org/0000-0001-8770-9570,,ORCID:0000-0001-8770-9570,,
ORCID:0000-0001-8772-042X,"VINCENZO, ESPOSITO VINZI",ORCID:0000-0001-8772-042X,"VINCENZO, ESPOSITO VINZI",VINCENZO EV,https://orcid.org/0000-0001-8772-042X,https://openalex.org/A5052343701,ORCID:0000-0001-8772-042X,,
ORCID:0000-0001-8775-5809,"MAISA, Y. BURBAR",ORCID:0000-0001-8775-5809,"MAISA, Y. BURBAR",MAISA YB,https://orcid.org/0000-0001-8775-5809,https://openalex.org/A5070766638,ORCID:0000-0001-8775-5809,,
ORCID:0000-0001-8776-7738,"PHUONG, THI KIM TRAN",ORCID:0000-0001-8776-7738,"PHUONG, THI KIM TRAN",PHUONG TKT,https://orcid.org/0000-0001-8776-7738,https://openalex.org/A5039889017,ORCID:0000-0001-8776-7738,,
ORCID:0000-0001-8778-4714,"MICHAEL, LEVY",ORCID:0000-0001-8778-4714,"MICHAEL, LEVY",MICHAEL L,https://orcid.org/0000-0001-8778-4714,https://openalex.org/A5079852749,ORCID:0000-0001-8778-4714,,
ORCID:0000-0001-8782-6814,"BARBARA, FRANCIONI",ORCID:0000-0001-8782-6814,"BARBARA, FRANCIONI",BARBARA F,https://orcid.org/0000-0001-8782-6814,https://openalex.org/A5016840973,ORCID:0000-0001-8782-6814,,
ORCID:0000-0001-8783-7943,SADAAT ALI YAWAR,ORCID:0000-0001-8783-7943,SADAAT ALI YAWAR,YAWAR S.A.,https://orcid.org/0000-0001-8783-7943,,ORCID:0000-0001-8783-7943,,
ORCID:0000-0001-8784-2304,QASIM MURTAZA,ORCID:0000-0001-8784-2304,QASIM MURTAZA,MURTAZA Q.,https://orcid.org/0000-0001-8784-2304,,ORCID:0000-0001-8784-2304,,
ORCID:0000-0001-8788-1629,"MARTIN, J. EPPLER",ORCID:0000-0001-8788-1629,"MARTIN, J. EPPLER",MARTIN JE,https://orcid.org/0000-0001-8788-1629,https://openalex.org/A5037020023,ORCID:0000-0001-8788-1629,,
ORCID:0000-0001-8793-4823,"CHARLES, DENNIS",ORCID:0000-0001-8793-4823,"CHARLES, DENNIS",CHARLES D,https://orcid.org/0000-0001-8793-4823,https://openalex.org/A5004737947,ORCID:0000-0001-8793-4823,,
ORCID:0000-0001-8795-4023,"THEA, VAN DER WESTHUIZEN",ORCID:0000-0001-8795-4023,"THEA, VAN DER WESTHUIZEN",THEA VDW,https://orcid.org/0000-0001-8795-4023,https://openalex.org/A5069005813,ORCID:0000-0001-8795-4023,,
ORCID:0000-0001-8799-2011,"LIFENG, ZHONG",ORCID:0000-0001-8799-2011,"LIFENG, ZHONG",LIFENG Z,https://orcid.org/0000-0001-8799-2011,https://openalex.org/A5017925641,ORCID:0000-0001-8799-2011,,
ORCID:0000-0001-8803-4405,"BAS, HILLEBRAND",ORCID:0000-0001-8803-4405,"BAS, HILLEBRAND",BAS H,https://orcid.org/0000-0001-8803-4405,https://openalex.org/A5011221450,ORCID:0000-0001-8803-4405,,
ORCID:0000-0001-8804-876X,"J., ROBERT BAUM",ORCID:0000-0001-8804-876X,"J., ROBERT BAUM",J. RB,https://orcid.org/0000-0001-8804-876X,https://openalex.org/A5090944183,OA:A5090944183,,
ORCID:0000-0001-8807-2700,"JOLANDA, MORKEL",ORCID:0000-0001-8807-2700,"JOLANDA, MORKEL",JOLANDA M,https://orcid.org/0000-0001-8807-2700,https://openalex.org/A5004190430,ORCID:0000-0001-8807-2700,,
ORCID:0000-0001-8807-6621,"KAPIL, R. TULI",ORCID:0000-0001-8807-6621,"KAPIL, R. TULI",KAPIL RT,https://orcid.org/0000-0001-8807-6621,https://openalex.org/A5062713166,ORCID:0000-0001-8807-6621,,
ORCID:0000-0001-8811-5117,"JOHN, ANTONAKIS",ORCID:0000-0001-8811-5117,"JOHN, ANTONAKIS",JOHN A,https://orcid.org/0000-0001-8811-5117,https://openalex.org/A5057243565,ORCID:0000-0001-8811-5117,,
ORCID:0000-0001-8811-9652,MENG ZHAO,ORCID:0000-0001-8811-9652,MENG ZHAO,ZHAO M.,https://orcid.org/0000-0001-8811-9652,,ORCID:0000-0001-8811-9652,,
ORCID:0000-0001-8813-676X,"NORSAMSINAR, SAMSUDIN",ORCID:0000-0001-8813-676X,"NORSAMSINAR, SAMSUDIN",NORSAMSINAR S,https://orcid.org/0000-0001-8813-676X,https://openalex.org/A5111214804,ORCID:0000-0001-8813-676X,,
ORCID:0000-0001-8814-6415,"GONZALO, MALDONADO GUZMAN",ORCID:0000-0001-8814-6415,"GONZALO, MALDONADO GUZMAN",GONZALO MG,https://orcid.org/0000-0001-8814-6415,https://openalex.org/A5051008739,ORCID:0000-0001-8814-6415,,
ORCID:0000-0001-8816-9780,ANTONIO LECUNA,ORCID:0000-0001-8816-9780,ANTONIO LECUNA,LECUNA A.,https://orcid.org/0000-0001-8816-9780,,ORCID:0000-0001-8816-9780,,
ORCID:0000-0001-8820-0477,"MUHAMMAD, SUHAILI",ORCID:0000-0001-8820-0477,"MUHAMMAD, SUHAILI",MUHAMMAD S,https://orcid.org/0000-0001-8820-0477,https://openalex.org/A5080926180,OA:A5080926180,,MSYUKURMAIL@GMAIL.COM
ORCID:0000-0001-8828-288X,"PETER, SCHULTE",ORCID:0000-0001-8828-288X,"PETER, SCHULTE",PETER S,https://orcid.org/0000-0001-8828-288X,https://openalex.org/A5021907596,ORCID:0000-0001-8828-288X,,
ORCID:0000-0001-8835-5444,MARCELLO IENCA,ORCID:0000-0001-8835-5444,MARCELLO IENCA,IENCA M.,https://orcid.org/0000-0001-8835-5444,,ORCID:0000-0001-8835-5444,,
ORCID:0000-0001-8836-8851,"ADNAN, ALI",ORCID:0000-0001-8836-8851,"ADNAN, ALI",ADNAN A,https://orcid.org/0000-0001-8836-8851,https://openalex.org/A5002680886,ORCID:0000-0001-8836-8851,,
ORCID:0000-0001-8837-7520,JOHN R. TEIJARO,ORCID:0000-0001-8837-7520,JOHN R. TEIJARO,TEIJARO J.R.,https://orcid.org/0000-0001-8837-7520,,ORCID:0000-0001-8837-7520,,
ORCID:0000-0001-8838-3373,WEI‐CHE CHANG,ORCID:0000-0001-8838-3373,WEI‐CHE CHANG,CHANG W.,https://orcid.org/0000-0001-8838-3373,,ORCID:0000-0001-8838-3373,,
ORCID:0000-0001-8839-7361,"EJAZ, ASLAM",ORCID:0000-0001-8839-7361,"EJAZ, ASLAM",EJAZ A,https://orcid.org/0000-0001-8839-7361,https://openalex.org/A5051472610,ORCID:0000-0001-8839-7361,,
ORCID:0000-0001-8843-6519,"SYED, TAUSEEF HASSAN",ORCID:0000-0001-8843-6519,"SYED, TAUSEEF HASSAN",SYED TH,https://orcid.org/0000-0001-8843-6519,https://openalex.org/A5045237749,ORCID:0000-0001-8843-6519,,
ORCID:0000-0001-8844-7293,"MILLISSA, F.Y. CHEUNG",ORCID:0000-0001-8844-7293,"MILLISSA, F.Y. CHEUNG",MILLISSA FC,https://orcid.org/0000-0001-8844-7293,https://openalex.org/A5042041776,ORCID:0000-0001-8844-7293,,
ORCID:0000-0001-8845-0484,"JONATHAN, LIU",ORCID:0000-0001-8845-0484,"JONATHAN, LIU",JONATHAN L,https://orcid.org/0000-0001-8845-0484,https://openalex.org/A5100627892,ORCID:0000-0001-8845-0484,,
ORCID:0000-0001-8848-9178,"CAROLINE, OATES",ORCID:0000-0001-8848-9178,"CAROLINE, OATES",CAROLINE O,https://orcid.org/0000-0001-8848-9178,https://openalex.org/A5056443106,ORCID:0000-0001-8848-9178,,
ORCID:0000-0001-8850-1528,"ERIC, FANG",ORCID:0000-0001-8850-1528,"ERIC, FANG",ERIC F,https://orcid.org/0000-0001-8850-1528,https://openalex.org/A5069164286,ORCID:0000-0001-8850-1528,,
ORCID:0000-0001-8852-6506,"LUISA, ANDREU",ORCID:0000-0001-8852-6506,"LUISA, ANDREU",LUISA A,https://orcid.org/0000-0001-8852-6506,https://openalex.org/A5076829738,ORCID:0000-0001-8852-6506,,
ORCID:0000-0001-8857-5148,"DURSUN, DELEN",ORCID:0000-0001-8857-5148,"DURSUN, DELEN",DURSUN D,https://orcid.org/0000-0001-8857-5148,https://openalex.org/A5049563716,ORCID:0000-0001-8857-5148,,
ORCID:0000-0001-8860-2396,HARIJANTO SETIAWAN,ORCID:0000-0001-8860-2396,HARIJANTO SETIAWAN,SETIAWAN H.,https://orcid.org/0000-0001-8860-2396,,ORCID:0000-0001-8860-2396,,
ORCID:0000-0001-8862-2637,MONIKA C. SCHUHMACHER,ORCID:0000-0001-8862-2637,MONIKA C. SCHUHMACHER,SCHUHMACHER M.C.,https://orcid.org/0000-0001-8862-2637,,ORCID:0000-0001-8862-2637,,
ORCID:0000-0001-8862-5598,"KOEN, LUYCKX",ORCID:0000-0001-8862-5598,"KOEN, LUYCKX",KOEN L,https://orcid.org/0000-0001-8862-5598,https://openalex.org/A5087028675,ORCID:0000-0001-8862-5598,,
ORCID:0000-0001-8862-574X,"JANA, DEPREZ",ORCID:0000-0001-8862-574X,"JANA, DEPREZ",JANA D,https://orcid.org/0000-0001-8862-574X,https://openalex.org/A5090010681,ORCID:0000-0001-8862-574X,,
ORCID:0000-0001-8871-2886,MOHD JAVAID,ORCID:0000-0001-8871-2886,MOHD JAVAID,JAVAID M.,https://orcid.org/0000-0001-8871-2886,,ORCID:0000-0001-8871-2886,,
ORCID:0000-0001-8871-6334,"TIJL, VAN ECK",ORCID:0000-0001-8871-6334,"TIJL, VAN ECK",TIJL VE,https://orcid.org/0000-0001-8871-6334,https://openalex.org/A5060404901,ORCID:0000-0001-8871-6334,,
ORCID:0000-0001-8872-5521,"ANNA, S. MATTILA",ORCID:0000-0001-8872-5521,"ANNA, S. MATTILA",ANNA SM,https://orcid.org/0000-0001-8872-5521,https://openalex.org/A5007144884,ORCID:0000-0001-8872-5521,,
ORCID:0000-0001-8873-9632,"MUHAMMAD, ZEESHAN",ORCID:0000-0001-8873-9632,"MUHAMMAD, ZEESHAN",MUHAMMAD Z,https://orcid.org/0000-0001-8873-9632,https://openalex.org/A5050766480,ORCID:0000-0001-8873-9632,,
ORCID:0000-0001-8875-0006,SAJJAD SHOKOUHYAR‎,ORCID:0000-0001-8875-0006,SAJJAD SHOKOUHYAR‎,SHOKOUHYAR‎ S.,https://orcid.org/0000-0001-8875-0006,,ORCID:0000-0001-8875-0006,,
ORCID:0000-0001-8875-4859,"ANSAR, WASEEM",ORCID:0000-0001-8875-4859,"ANSAR, WASEEM",ANSAR W,https://orcid.org/0000-0001-8875-4859,https://openalex.org/A5062494170,ORCID:0000-0001-8875-4859,,
ORCID:0000-0001-8878-8725,"MARTA, ARANYOSSY",ORCID:0000-0001-8878-8725,"MARTA, ARANYOSSY",MARTA A,https://orcid.org/0000-0001-8878-8725,https://openalex.org/A5033639158,ORCID:0000-0001-8878-8725,,
ORCID:0000-0001-8880-6401,"TAYYAB, AMJAD",ORCID:0000-0001-8880-6401,"TAYYAB, AMJAD",TAYYAB A,https://orcid.org/0000-0001-8880-6401,https://openalex.org/A5014484912,ORCID:0000-0001-8880-6401,,ATAYYAB@SUNWAY.EDU.MY
ORCID:0000-0001-8880-7527,"RAHUL, SHARMA",ORCID:0000-0001-8880-7527,"RAHUL, SHARMA",RAHUL S,https://orcid.org/0000-0001-8880-7527,https://openalex.org/A5032805008,ORCID:0000-0001-8880-7527,,
ORCID:0000-0001-8883-2167,"JINGBEI, WANG",ORCID:0000-0001-8883-2167,"JINGBEI, WANG",JINGBEI W,https://orcid.org/0000-0001-8883-2167,https://openalex.org/A5056624403,ORCID:0000-0001-8883-2167,,
